문장,clean
여성우월국가여성우대국가여성배려국가에서는당연한결과지,0
이슬람이여자에대한정책은올바르다고본다좋은이슬람문화는받아들이자물론이슬람난민새키들은절대받아주면안됨유럽꼬라지나라고ㅋㅋㅋ,0
짤게노인네들을욕해가만히잇는사람들한테그러노,0
정신병걸린개독씨발년들존나많노,0
대구틀딱통구이홍어,0
조선족천지사이트네,0
동양인이서구권에서발발한종교믿는거자체가허영심임,0
궁금한게젠더특보는남자야여자야설마트랜스젠더문디제스터,0
살면서기독교충이랑앱등이만거르면사교관계할은성공한거랬음,0
저런ㅈㅎㅌㅊ물건만드는거팔아주는거다지능ㅎㅌㅊ인증이노페미에붙어먹어서이익보려는거머리새끼들은다망해야한다이기,0
시발막짤아주개판이넼ㅋㅋㅋㅋㅋ,0
명불허전존라도,0
동성애합법해주고에이즈의료보험에서빼줘라ㅋㅋㅋㅋ,0
개독동성애난리부르스,0
괴벨스의선동이론도모르느냐게헛소리를믹스해놓으니한남들이노발대발한거아니겠느냐이빻은련아네이련웜상주바이러스걸린련이조신하지못하게어서가서베둘레헴이나확장시키거라,0
태국에서트젠이랑한적있다아니당했다,0
하다하다이거가지고심술이노개같은김치녀까는건어쩔수없다하더라도저건그냥진심으로맛있어서그런겉은데,0
기분개더럽노,0
개독교쓰레기들,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ통통따리통통따전라도가제일싫지만까는건통구이들이제일꿀잼ㅋㅋㅋㅋ,0
각나라별법이있는데그것가지고우리나라가이상하다고하면안되는것외신들아나라별문화와법을존중하는법은잊었니,0
개슬람존나싫어,0
조센징들의인권의식이나문화수준이이정도인거지뭐개신교한테끌려다니는무식하고옹졸함은이슬람문화권에비길정도임,0
지랄떠네짱깨따위에게선동되서그러는거같냐ㅡㅡㅋ,0
개독중에도아직사람새끼가있었나보네,0
웃긴건검사나판사도현재법이좆같다는거다앎내가별거아닌댓글로광우병그분한테고소쳐먹고검찰청에가니깐검사가성추행처럼상대가느끼기에좆같으면다걸린다고조심하라더라그리고기소유예주더라씨발,0
와이건좀ㅋㅋ성매매업소도위험하노이젠ㅋㅋ,0
홍어핫스팟이네좆같다,0
서판교운중동게이다울동네맘충들은조용하다가끔마을앞카페에종종모여서수다떠는데교양잇는척하는건지시끄럽게는안떠듬,0
차이랑차별도구별못하고한테돈걷어서한테표사는민주주의를가장한개새끼들,0
지몸뚱이함부러굴려애낳아놓고그애때문에자기인생망가졌다고생각했겠지그러니자연학대가게돼고맞아죽은애는죄가없지다니탓이다,0
지들고향으로추방시키자왜구의자손틀딱들,0
나라와가정을망하게하는군요지금도다르지않죠출산최저국가에서동성애는자녀를낳을수없고에이즈창궐에앞장서니까요,0
가세연이뭔데씨발놈들아,0
지금도미세먼지로유린하자나ㅅㅂ길가다짱깨시끼들걍패죽여도정당방위지안냐,0
지가거르는줄아노장애인이노,0
왜충동에서끝나냐안타깝네씨발,0
저거리어리티쑈처럼짜고치는고스톱그래서내가우결저글법칙진따사나이러닝맨무도이런걸안봐,0
사실상세상에서제일미개한민족짱깨보다더미개함,0
그렇네ㅋㅋㅋ남범죄자들이남교정보이일자리창출해주노,0
맞노내남동충좆부랄놈도웃대인가뭔가머가리텅텅빈사이트하는데누나페미가어쩌구웅앵웅거리노응그래니누나메갈워마드다이기야냄져들부랄쫄리노응니주변사람들다메갈워마드페미다이기야,0
씨발ㅋㅋㅋ여기댓글보니존나언제획일적이네ㅋㅋㅋㅋㅋㅋㅋ,0
단지한국여자라는이유만으로단의예외도없이전부다살처분해돼지사료로줘버리기만해도이세상모든인류에게평화가찾아오고이전에경험해보지못한놀라운수준의발전이가능해질듯,0
저혹시없노외국년인데돈보내고싶노,0
시발탈북자정부보조금좀줄여라,0
전라도에서는보편적아니냐,0
승소수자이지랄ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
이늠물지마라우파끝난다페미코인탄안정권라인전라도다,0
인종학살의종교ㅋㅋ,0
개독은ㄹㅇ과학이네걍이슬람믿어서일부다처제하는게더좋지,0
뒈짓쿨내오지노,0
한남들또사고치네진짜,0
저게집행유예크으취한다,0
조선족짱개들은돈도주고일자리도주고혜택도주는데한국을왜저래미워하냐,0
노력해서자지좀키워라후팔새끼들아,0
짱깨들이장기적으로미국을야금야금먹어서인구빨로조질계획으로장려하는주요루트가원정출산임라티노와흑인들도골치아픈데안보적으로주적인짱깨들까지물밀듯들어오니결국속지주의는손볼수밖에없음,0
그리고누가뭐래도너련잘싸웠다참아서어쩌려고틀딱이또다른아가씨한테바나나골라준다고지랄하겠지넌너자신과누군가를동시에지킨거라노,0
갱상도통구이새끼들전라도가승승장구하니까ㅂㄷㅂㄷ하는거보소엌ㅋ,0
걍북으로다시꺼져제발,0
영어나그나라말좆나게못해서무시당한거,0
그러니까저지랄하지말고그냥오피가서풀지ㅉㅉ얼굴좆같이생기면꼭저렇게성격틀어진다니까,0
제발우리나라도짱깨새끼들조선족동남아파키스탄외노자새끼들쫒아내자,0
운동권냄새가나는데절대한두번해본게아닌솜씨임통진당해체도고나서여기저기다흩어짐,0
지금가짜좆민새끼들쫓으라고난민법폐지하라고시위하는사람들대부분애있는보수층이노,0
난여자라고안봐줘난여자도때려남자는마음만먹으면여자뼈와살을분리할수있다남자는여자죽일수있는데봐줘서안죽이는거야,0
ㅋㅋㅋㅋㅋㅋ수준보여주노읽어보지도않고저부랄떠는꼬라지기안내풀풀나는한남충답노,0
쟤들도참뭔생각으로여길오냐에휴답답해라차라리베트남이나소말리아같은데를갔어야지여긴평양멀티라고쯧쯧,0
아니예방을콘돔으로한다는것자체가이해가안가확률은즐일순있어도막지는못하는데왜콘돔얘기를자꾸하는건지사람목숨이하나인데한번걸리면끝인데예방은그냥동성애를안하는게예방이지뭐인권존중지금도너무잘해주는데폭행을하냐뭘하냐,0
역시공감능력재기한한남은미러링이나국가망신같이한남이피해자가되는프젝을해야그제야자들자들하노ㅋㅋㅋㅋㅋㅋ해외에몰카의존재를알린워마드가나빠몰카는안나빠웅앵웅이게호모사피엔스의지능이노ㅋㅋㅋㅋㅋㅋ,0
자지들돈벌기쉽노,0
무식한맹종집단,0
홍어는죽여도된당께,0
홍어에뇌빨린개쌍도인,0
는사람이냐내가인데,0
풉놀고자빠졌네짱깨들ㅎㅎㅎ,0
씨발진짜개극혐이네지들끼리살라고해왜정상인의범주로들어올려고지랄이냐,0
개씨발좆족병신씹새끼들니들은아가리안열어도면상머리꼬라지피부색옷입는거종합적으로판단해봐도딱티가남병신들ㅋㅋㅋ,0
그동안논란이됐던교과서역사왜곡보다훨씬심각한일이고정말역겨운범죄다교사라는인간이아이들한테반사회적사상교육을한다니이런미친짓을당장멈춰야하고뿌리뽑아야한다정말구역질이올라온다,0
교인들돈삥뜯어새끼들까지끼고관광이나기돌아다니면서전염병이나옮기고참으로엿같은개독먹사시키들먹사들유흥비나대주는한심한교인들,0
옥주할매보지에불나서쉰다는글생각나네우웩,0
쓰레기다상종하지마라,0
그게왜지돈이야일본남자꺼지한녀수준진짜,0
그러니교회가사회악이되어간다,0
맘충이란단어를국어사전에등재해도될듯싶다,0
또한남이네어휴,0
물어보지를말든가자기생각말해도ㅈㄹ들이네사이코패스냐동성애싫다잖아똥꼬충들,0
김대수저새끼보나마나호남충아니미국영국유럽일본등멀쩡한나라들고객을유치할생각은안하고왜좆같은짱개개슬람같은것들을유치하려고하지좌빨인가,0
소추소심한한남새끼가삭제햇노ㅋㅋ,0
솔직히별로재미없음,0
자지만보다문득드는생각이냄저자지는왤케미개하게생겼노존나이상하게생기지않았노왜냄저한테는저렇게이상하게생긴무언가가달린거노미학적으로도존나구리노,0
이런데도인권타령하는인권단체들각성하시기바랍니다그어린학생들이평생장애를짊어지고살아갈수있는데도인권침해라할건가요,0
개씹슬람개슬람짐승람이새끼들앞으로더몰려들어올텐데언젠가우리들이좆망슬람새끼들을몰아내야할날이올거다파오후쿰척쿰척,0
지금죽을자면상이노ㅋㅋㅋㅋ보지한번도못만나고인터넷에서잉잉하다죽을자의와꾸노미리명복을안빈다조팔더럽노ㅋㅋㅋㅋ,0
똥꼬털리고나서후회중이네대한민국도똑같은짓을,0
저거하면불법체류자조선족도못잡는다잡으면차별이라고ㅈㄹㅈㄹ할테니까,0
존나열받겠다ㅅㅂ나같아도열받겠다똥꼬충이맨날찾아오고견찰불러도찾아오고근데죽이는것은좀했음그냥빠다로찜질해주었어야했는데,0
틀딱탈모충극혐,0
유투브가진짜심각하다욕으로성소수자로기본천이상은번데ㅋ그중엄마용돈애인용돈그거할라고목숨걸고뗏냐,0
함께아는친구명글쓴이가찍은거는아니지만찍은놈도홍어내,0
일베에도씨발조선족새끼들너무많아체감상댓글에는조선족인거같음,0
운영자엿음공지에썻겠지여기에썻겟노믿는건대체뭐노,0
소추감별감사,0
시간이지나면저놈들도한표다결국인기투표한결과가이렇게되는거지저놈들은애잘싸질려놓는거고결국나라만한국국민은이슬람을믿는나라가생기겠지언젠간온지구가이슬람만믿을꺼같다ㅋ,0
퍄퍄보면볼수록이글은한남퇴치부적이노,0
환장하시겠네ㅋㅋㅋㅋ이세상종교는싹다사라져야평화가오겠네ㅋㅋㅋ,0
열받는포인트ㅡ집에서창조주한텐저부랄떨면뭐든다해주니까밖에서여자가똑같이안해주면견디질못함한남종특,0
서양냄져는여자를강아지취급하고한국냄져는여자를가축취급함,0
북남남남둘다기차놀이하고죽엇으면,0
십일조헌금이팍줄어힘든가보다막노동알바라도해서벌어라떼묻지않은개척목사들중에막노동해서밥벌이하는목사도더러있더만십일조각종헌금걷어호의호식에쩌들었는데힘든일못하겠지,0
꼭키작은급식충이이런글씀,0
전라도나경상도나좌경화된건똑같지지방충미개한새끼들ㅋㅋㅋ,0
시발년들아똥송민국일이나걱정해라,0
틀딱들혈압올릴라고들어오는거임빨리뒤지라고,0
중학교학년배구부주장시절에감독에게뒷치기당한후로운동좆빠지게해서똥꼬충애자들밟고다님ㄹㅇ쓰레기들많다치욕감은평생간다,0
할짓거리없이책상머리틀어박혀하는거라곤피해망상뿐인페미쿵쾅이기레기들싹다잡아다군대훈련소보내남자똑같이훈련하게하면하루도못가눈물찔찔짜며살려주세요다신망상안할께요할텐데,0
헬게이트런던,0
트위터사용방법이복잡해서그동안안중에도없었는데저런패션페미들이판치고다니면서본인들이주류라망상질할거상상하니구역질나노바로트위터가입하러간다이니야,0
동성애는일반인과조금다른게아니라그냥틀린거다,0
여자중에경상도여자가드세고저렇게아무고토아닌걸로ㅂㄷㅂㄷ거리고지역별김치녀원탑일듯,0
으조오팔좆나답답하네,0
그래도김치특유의꼰대문화기쎄고이런게덜해서외국회사가나은것같다히키일게이들은외국생활이딱임,0
아니시발애인관계면상하관계도아닌데기어오르는건뭐고깝치는건뭐야뭐남자가원래여자보다아래라서복종하고비위맞쳐줘야된다는건가,0
파퀴벌레는진짜바퀴벌레같은새끼들이네ㅋㅋ,0
가치납협소추한남거세박멸,0
맞노안그레도유튜브레드살까생각중이노안그래도한남충부랄내때문에고통받는데쉬이벌노래로치유할려해도광고때문에귀가아예재기될것같다이기,0
와쇼린이탁탁탁오늘은이거다,0
쒸익쒸익먜걜럔들이자드르르르르르르르르르르르릉자르르르르르르르르르르르르르릉,0
동성애와에이즈문제에관한보도를제한하는인권보도준칙을만들고퀴어행사에도적극적으로참여해그행사를후원지지하고있는국가인권위는동성애자가아닌대다수의국민들의인권을심각하게위협하는기관이네요국가인권위,0
중권아주둥이만털지말고페미공부좀해라대가리가굳어서이제안돼니별로논리적이지도않으니까까불지말고존나우매하고추하거든혐오발언하면안된다고하는자식이소추성애자냐이메갈리스트틀딱새기야,0
동성애는변태성욕이다,0
콘돔껴도안되노그냥먹지마라이기야,0
ㅋㅋㅋ홍카콜라할땐언제고인제는문카콜라냐일게이새끼들김치녀마냥유행타는거보소,0
이제사회가관용과이해심이아님패미좌파를보는즉시병원가자운동을해야함,0
이여자는사람이기를포기한악마,0
차별은없어야하지만비정상은말그대로정상이아닌그이상그이하도아니다,0
선거는국회의원이하나당신들이아무리날뛰어도국민이투표로심판한다국민이바보로이나홍콩보았을것이다보이나봤나국민을우롱하면그만큼의죄을받는다두고보시라지금이야권력잡고있으니마음대로하겠지만국민이바보가아니다,0
경상도새끼들수준봐라버러지같은새끼들,0
왜이렇게까지하는걸까요중독되었기때문이지요인간이자기몸망치는줄알면서하는일은모두중독이라는공통점이있어요동성애는중독입니다반드시치료받아야할문제라구요,0
또감성팔이했네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
대구라서죄송합니다시발좆나쪽팔리네,0
유튜브해서남피해주는새끼들걸리면바로모가지따서직이뿌야된다,0
페미는정신병이맞지만지양지향구별도못하는빡머가리가주제에아가리나불대노ㅋㅋㅋㅋㅋ,0
동성애독재법포괄적차별금지법결사반대,0
그래도저렇게홍밍아웃한건나름용기있는처신이다좋은정보다,0
여자들은남자에게혼나는걸좋아하는성향이있어,0
급식충홍어,0
사우디개슬람새끼들씨발밤새도록음악존나크게쳐틀어놓고집에서딸딸이를치는지존나시끄러움개새끼들씨발좆미개사막땅그지새끼들,0
시발난저거다조선족몸또같은사긴줄알고안갓네여튼잘됫네,0
잠재적범죄자집단맞노느,0
광주광역시교육청전라남도교육청전라북도교육청왜전라도씨발홍어새끼들만셋이냐,0
딱봐도우덜구울당당원에매일틀튜브나처보는구울틀딱이네,0
자유민주주의국가들에겐자폭테러나일삼는개찌질한개슬람색히들전혀동정이가지않는다,0
목사가아니라악마네,0
공무원늘려서국민돈으로뭣들하고계신겨처음듣는보직에또이런게얼마나많을거냐구,0
일식자웅동체신고로남성성과여성성을동시에가진트젠은신이라고할수있다,0
유툽가서맘충검색해라소스쫘쏟아진다,0
나도예송논쟁생각하고들어왔노후팔쟤네머가리장식이냐이니,0
낮지너보다신분이낮아ㅋ하등한난민들,0
트랜스섹스토이지남충바람피웠다는영상에도업업하는정성이머단하노,0
흉자는친좆파다친좆파일단좆을빠는것들은상종을하면안되노,0
와시발ㅋㅋㅋㅋㅋ존나오랜만,0
브금시발깜짝이야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
어느깡촌에살기에그모양이냐,0
교회유흥시설이서아주그냥시소를타는구나한쪽이잠잠하면다른한쪽이뻥터지고이제애들까지개학하면교회학교유흥시설삼각파티겠네,0
미적가치가아니고기본적인청결만ㄹㅇ후팔,0
한남들이외국나가면꼭쳐맞는이유중하나ㅋㅋ,0
어느책에서본건데종교로인해서죽는사람이백명이라면명은이슬람에의해죽는기독교인나머지명은이슬람율법에죽는여자들이라고,0
ㅋㅋㅋㅋㅋㅋ자적자자적자신나는노래,0
가해자의는목사같은데,0
목사시키구속하고재산압류하여피해보상청구하라쓰레기목사다,0
ㅋㅋㅋㅋㅋㅇㄴ틀딱이들댓보는맛에산다,0
저러다한국인빡치면폭력행사되는거다참다참다폭력사태터지면조선족들엄청맞아죽을수도있다,0
피임하지않는냄져도처벌해야함어차피피임안하려고하는게퍼는냄져인데콘돔사용의무화하고냄져피임약보편화해서사람이보는앞에서먹게해야함그리고콘돔에구멍뚫거나하는등의도적으로피임을하지않으려했을경우상대가고소하면거세시켜야함,0
난민은뇌가탈부착식이라자국에놓고오는거냐,0
개슬람은홍어들이랑똑같아밖으로는아닌듯코스플레하지만결정적인순간에직들종특나옴,0
개독교없어져라,0
말이되노한명의한남을소추로만들려면좆국닭은물론세계의닭이멸종일거노ㅋㅋㅋㅋ,0
랜선타고할배암모니아쉰내나길래호다닥ㄷ나왔다,0
동성애싫어하는거도자유아니냐우덜이물리치료를하냐법으로금지를하냐그냥싫어하는거도안되냐,0
예수개씨발새끼야니가씨팔신이면니후빨하는저런개시팔목사새끼좀알아서처단해라씨펄존재하지도않는개잡신을만들고쳐믿고추종들하는개독은답이없다진짜,0
구라치지마라전라도가강간안하는날이어딨노홍어는좆이두개라서정상적인성생활로는성이안찬당께그래서떼씹근친상간도가니정박아성폭행여교사윤간등이생활쓰포츠지라,0
ㅂㅅ인증ㅋㅋ,0
여혐낙태부터시작해서김치녀개념녀구분짓기,0
한국인말로싸움중국인주먹다짐함다굴깜러시아인주먹다짐함걍존나싸움이슬람인몰래와서칼로목을베어버림ㄷㄷ,0
개독교목사새끼들,0
뷔페미니즘의실상ㅋㅋㅋㅋㅋ,0
웜련들아전쟁나면틀딱은하고난민신청하자이기야,0
막짤장인자가맞냐ㅋㅋㅋㅋㅋ집안모습을보니ㅋㅋㅋ,0
언제적보지대장부워딩이노대장에애비부자를붙이고앉았노부랄부자빼라,0
교회다니는거자체가정신병자임ㅋㅋ,0
정작한국에도움안되는안건만내고우덜똥남아식구좀돈좀퍼주랑께같은헛소리만하는데이거필리핀의원새끼가분명하다,0
저개새끼부관참시할수도없음ㅋㅋ가루새끼랔,0
죽으려면혼자죽지,0
조선놈들편법사기는진짜알아줘야된다,0
한남은죽으면착해진다이기흙이되야착해짐개사료로도개탈난다안된다이기,0
진짜이번에좇선족이나뭐던시벌동남아던비례대표번호주면표안준다씨발정신차릴때까지,0
동남아새끼들은씨를말려야되좆같은새끼들,0
이슬람은어차피별로없지않나짱깨랑쪽바리가문제,0
ㅋㅋㅋㅋ절라도기업은역윾시,0
개독새끼들사람뇌가아녀,0
진짜존나병신같다,0
너보다스펙좋은여자들은뭐냐내주변만해도있던데결국유유상종문제아닐까고졸지잡좆문이거나말야,0
가위치기ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
한남은좆없음보지들한테진짜좆알려줘야한다참교육느,0
동성애차별금지법에서제외시켜야한다나라의도덕성과아이들의교육에태클을걸지마라,0
잘생기고못생기고를떠나서지들나라도못지키는한심한민족이라고생각하니존나하찮아보인다ㅋㅋㅋ,0
비친씨발ㅋㅋㅋㅋㅋㅋㅋ,0
양남좆에한남좆넣는거충분히가능할듯,0
잘됐노저길로젠신병자하면되겠다이기야빨리군머가서앞후장대줘라이니야느,0
구웨엑다뒤진시체벌레를기계벌레로감싸다가난자에박노후팔좆극혐으씨팔그다뒤진유충그걸포궁에다넣어서기르게할것아니노존나더럽노벌레노,0
솔직히음식가지고중국까기는좀그래골목식당얌채족들봐봐,0
개눈까리불법정치자금으로징역살다눈까리하나없어서석방받은거잊어버렷네ㅋ,0
성경만쳐안읊었으면일베였다병신ㅋ,0
왜보지들은생리랑군대랑비교를하냐씨발년들,0
레즈비언이여자가여자를좋아하는거잖아저트젠년은지가여자라생각하는거지,0
와메이플하도바껴서저노틸러스맵안가본지가년됨ㅋㅋㅋㄱㅋ오늘가서브금들으면서딸쳐야징,0
와씨저한남때매보려던영화도제대로못봤구만무슨똥묻은새키가분이안풀려ㅈㄹ진짜저런한남은앞좌석한번찰때마다벌금백만원씩내야되는거아니냐,0
한국에서도좆같은파키스탄방글라데시같은개슬람놈들다몰아내야한다잠재적개슬람원리주의테러분자새끼들,0
뜯어고칠게한두개가아니다이기한남은학살이답이노여윽시한남은고쳐쓰는게아니다이니야,0
국제사회로가거라중이실으면절이떠나야지타국에와서뽕을빼려고하노,0
자유한국당남자국회의원들과같은부류의사람들이또있네,0
교회도북한처럼세습을하는구나이게종교냐기업이지,0
말투부터기갈따라하면서이건내가아니고웃자고하는거다절대난기갈이랑상관없다이부랄안떠는자댕이가없노창짓하는좆이돌들아이돌춤추면서도그러노같은아이돌끼리춤빠꾸면그대로당연하게어울려보이게노력한다이기야,0
페미정신병끝참쉽죠잉,0
한남만죽이는인종차별단체는응원한다이기야,0
동성애자들을이해하며탈동성애할수있도록도와주는것이진정한인권운동이라생각합니다,0
조선족은바퀴벌레의꼬붕할짓없어서짱깨꼬븡이냐,0
동성애를둘러싼가짜인권이난무합니다ㅠ,0
고무신들ㅉ,0
이상한나라절라도,0
한국같은곳에서정말이질적모순적인단어임퀴어,0
원조각하글은블라대상홍어들구별하기참쉬움ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
주작일가능성이높다사람얼마없는사이트에명문대가저리많겠냐,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ괜히맘충이라는말이생기는가아니지ㅋㅋㅋ진짜출산허가증만들어야돼병신같은년들땜에,0
필리핀에서는사람죽이는데만원이라며,0
주연이형페미는정신병이야성차별이아니야,0
다문화애들년후모습보니까동남아혼혈남자애는외로워보이드라,0
이상도흑좆나이상,0
쿵쾅피싸개,0
백퍼짬지에다가당근도넣엇다,0
당신아빠도저렇게만짜리기계달고오면기분이어떻겠노저가게어디지오픈해라,0
인생에서기독교는믿고걸러야됨,0
사실만적어놓고그렇다아니다ㅇㅈㄹㄷㄷㄷㄷ,0
부산의전라도영도새끼들반성해라영도새끼들아무래도섬사람이라존나개새끼들많음암튼성격좆같은새끼들도존나많고사색즐기는새끼변태같은새끼일단말투만경상도고하는짓생긴거는전라도임,0
막짤충주라고안적혀있었으면어디파키스탄터미널인줄알겠네,0
앞으로이슬람인도이새끼들주는건무조건쳐먹지마라,0
당사자도가만있는데왜부랄진동하노탈모남불쌍하면지가데리고살든가ㅋㅋㅋ즈그들이품평하던여자들은무슨죈데그럼,0
문재앙덕분에짱께멀티되는것도한순간이네,0
근데다음날이바로시위날아니노,0
좆팔미쳤노웜에서혐애소리하는개돼지들이아직도있노윾입들웜스탠스흐릴거면커뮤가라이기,0
제발저미친개독교짐승에게서저아이구해주세요,0
대표연설탄썼다이기야탄은틀딱들딱스터콜쳐맞고삭제됬다,0
아니겉모습으로남여를구분하지그것이아니면뭘로구분하나요즘은어찌이상한사람들이더큰소리치네남자가여자옷을입든여자가남자옷을입든그것은지마음대로지만사회룰을따를것은따릅시다,0
그의무다하다가좆된유럽을봐라ㅋㅋㅋㅋㅋㅋ어쩔수없이국익이우선되야지무슨,0
전라도에서북괴김씨부자쳐빠는새키들이바로저런부류임북괴주체사상교가기독교의변형된사이비형태거든나라창내고부정선거저지른종중종북매국노민족반역공산독재자문재앙지지율이지금전라도에서프로임,0
동생애자새끼들은가가지고있는꿈과희망의투명미끄럼틀에다태워야된다,0
와씨발이거진짜대니까한번쯤해볼만한짓이네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개귀엽다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
개새끼들아한국놈이난민을헤꼬지했다곤생각안하냐,0
페미글올리는업로더죄다활중시켰음난쭉알쭉빵운영자페미들활중시킨다오바아니냐이렇게글썼다가활중당함쭉은망했노질필러쪽지보내는자댕이밑에서코르셋낭낭히죄고한남자댕이들쫩쫩빨고있음,0
못살고힘도없는것들이강대국이대학교를설립해준다고하면주절먹해야지,0
여자다섯명이서가위치기인간지네,0
진정성을죽을때까지보여주쇼보수라는이름으로제발,0
후팔세상이미쳐돌아가노,0
대틀들이너들만할때자빠뜨리면내여자였음,0
경상도공장에서만든물건들갖다팔려면도로는당연히만들어야지유럽열강이아프리카에철도깔아준의도랑똑같다,0
또다시그그림보니이상하긴하네왜하필여자캐릭터에다가조개라니으음방송국에서띄워줄때알아봐서야했었는데,0
응너안만나조상폐틀딱새끼야ㅋㅋㅋㅋㅋㅋ,0
비계덩어리들이뭘알겠냐,0
똥꼬충쌔끼커밍아웃한번신박하게하노ㄱㅋㅋㄱ외국에서남자좀꼬셔본거당당하게자랑하노후장걸레놈,0
안절수가쑈한다고봉사자를폄훼하는사람이사는대구는코로나걸려도쌈,0
진짜로너하고자고싶고,0
근데진짜실제로저거짤바꼈다진짜한국보지단체년들파워가쌔긴한거같더라저년들지랄하고나서바로없어지더라저짤,0
대다나다개씨앙년들패배를안정합니다,0
급밍아웃좆같이하네그냥나처럼조용히활동해라,0
차라리동남아필리핀같은데가서꺼드럭거리며사는것도나쁘지않을듯,0
이것도뭔가조작느낌이팍난다이기야그냥오바마가하던거니까지웠을거같은데,0
조선족은ㄹㅇ시진핑개새끼못하더라ㅋㅋ,0
근데사상검증누구보다좋아하는게페미들아니야여성향겜에서정재헌성우꼬투리잡고여혐누명씌워서억울하게퇴출시킨게고작몇달전인데ㅋㅋ,0
안그래도자연도태되고있는게유전자인쀼젤한남충끠지컬보다나련이더힘세고강할것같다이기야노,0
저게나라대표로나가서할소리냐빨갱이새끼아니고서야어떻게저런말이입에서나오지,0
반일정신병김치녀,0
싹모아서흑산도로보내자,0
인구의면씨발존나많은데,0
ㅇㄱㅆㄹㅇㅋㅋ꼭돈으로하는걸나올필요가잇노그여자가자댕이를앵나부려먹는스토리인가본데고딩때뭔돈으로부려먹고자시고할게있냐익이ㅋㅋㅋㅋㅋ,0
ㄹㅇ예전에는동성애가차별을받았었다면슬슬동성애반대하는사람들이역차별을받게되고있다,0
죽기직전의상폐같은데저게진짜중학생와꾸노걍재기하면좋겠노,0
그냥무슬림새끼들다뒤쟛으면,0
공짜로치로해주니까그러지관리소홀로집단간염발생시절대공짜로치로해주지말고비급여로전액개인청구합시다,0
와근데진짜과학이구나생김새가어쩜정말전라도사람처럼생겼을까,0
도데체가환자를치료할생각을안하고왜병세를악화시키는건지이해가안간다,0
야길게말할것도없노자지가없어서그런다남성성큰고추이강한냄져들은여자몸이어쩌구저쩌구가슴크기가어쩌구저쩌구좆도신경안쓰노왜냐면자기가가진남성성만으로도남자라는걸어필하기에충분하기때문이노한남은남성성이좆도없어서큰가슴,0
오세라비같은위인이참된페미니스트지남성을혐오안하고의무를질려고하는여자페미자체를안좋아하지만,0
진짜모자란새끼들만일베에상주하나틀딱틀딱이ㅈㄹ하는데진짜나이몇살처먹은급식인지좀알고싶음부모붙잡고도틀딱이ㅈㄹ해보라지,0
시발똥꼬충새키들다북조선으로보내버려야돼,0
별의별ㅁㅊ틀딱들이다있네통신사들이심심해서느그들번호바꾸라했겠냐노인네들은사리판단을못해서그런지아주지들이민폐끼치는줄도몰라요,0
씨발성님좆뱀한테잘못걸리셨네요아마여기저기다벌리고다니는허벌후장창놈일겁니다그딴새끼는뚝배기깨서한강에뿌리고산삼보다좋은양국남고삼자지나따먹으로가시죠오,0
분수샷씨발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
학칙을민주당꼴리는대로정하면되는걸무슨소리ㅋㅋㅋ하려면전라도말고의사수가장적은세종시에해라,0
돈도바쳐몸도바쳐니들목사의노예들이구나성노예들전광훈이말이맞네니들은병신신도들이라고,0
저걸곧이고대로믿는너도신기하다ㅋㅋ,0
근데진심광화문충보다비쥬얼압살똥꼬광화문,0
자집애들진지할때가제일웃기노,0
사스가불의도시,0
이런데도탈북자옹호하는개씨발틀딱새끼들부터사형시켜야한다,0
트젠이라충격먹고죽은거아니노,0
벌써했지병신아말놓은거보면,0
씨발년보확찢,0
그렇게싫으면외국나가이냔들아우리나라만큼평등을넘어냔들편들어주는나라없다,0
너도답없어새끼야급식충이뭐저렇지저격으로시간낭비하고있노,0
왜남자만근육이더잘발달하죠이건성차별이예요여자들에게스테로이드를놓아주세요,0
낄까말까할때는껴라낙태충,0
죽기직전까지와꾸가상폐한거같은데이참에죽이자이기문,0
노무현대통령님을죽인친일집단들토착왜구들니들은시한부인생에정리를잘해야할거다,0
게이남똥꼬충동성애남오총갈겨서지들후장마냥벌집으로만들어주고싶노,0
여자이성애자가레즈를보면남자이성애자가게이보는것처럼혐오감느끼는지궁금하네아는사람,0
개좆같은똥남아씨발련이국개의원됐다고존나유새부리고다니네개썅년이살살빨아쟤껴주니뵈는게없어,0
벌금만원이끝이고다른조치는없냐보복해서지딸죽이겠는데저러다,0
트렌스젠더를여자로인정안하면또그거대로폭동일어날테고인정하면또그거대로존나문제거,0
